4K-8K,#genre#
鄂州公共,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-ab320ba90f39f94baba04e30ff07c52e
武穴综合,http://dsk.cc/hubtv/cjy.php?id=wxzh
罗田综合,http://dsk.cc/hubtv/cjy.php?id=ltzh
黄石新闻综合,http://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-e22af05072c6fa8bc1fc35e042e97467
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c3d27fbc279c3efc9187853aca3da012
阳新新闻,http://yangxin-live21.cjyun.org/10104/s10104-yangxin-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a27d99b67d0e39445f1df5ea6ad088ec
咸宁综合,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-fea9ed9b2105c8e66da382be47a0acae
咸宁经济生活,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-8cb875770938fdeb7179752f74e13062
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a9f4eb22b55c750628c090d53a445bbc
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-9ca56ee7b0e7b23d7ccb3f6649b2686a
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-23ad1b5ada69ec0d4796d8227f737ca6
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2286294457518d52f02d91906380d72a
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-1d24a98d45449c0f85cda4bddc5d72a6
孝昌新闻党建*,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-948b2cf2777e352d9f83660c9b79aa3f
应城综合,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-683be43745bd3709006be7b43135de61
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2bb0015980b1b3742cea1d78f13eb6ca
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-7dff02969ff316d795ac73c86747fd05
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-388ba0519fa8a2846925a78282f2aa1f
江陵综合,http://dsk.cc/hubtv/cjy.php?id=jlzh
襄阳综合,http://dsk.cc/hubtv/cjy.php?id=xyzh
襄阳公共,http://dsk.cc/hubtv/cjy.php?id=xygg
襄阳经济生活,http://dsk.cc/hubtv/cjy.php?id=xysh
谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-b8eee5fa844d684da58e16386fdc88c8
长阳综合,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c16910d50f308ea1150ce2648945a081
当阳电视台,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-68ad690365557a3ecc64c751a1b02f4a
五峰电视台,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-06846ff2e035fdacd3bed68838375e5f
兴山综合,http://xingshan-live21.cjyun.org/10108/s10108-xingshanTV01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-dafdeaf8f8034a40ebc17a1f8f3a603f
枝江综合,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-16e87303959711040a8b485858a82a78
丹江口综合,http://dsk.cc/hubtv/cjy.php?id=djkzh
鹤峰综合,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-b42f6cb29eb3b901079113901761aa96
江西,#genre#
江西卫视,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西都市,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西经济生活,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西影视旅游,http://58.144.154.93/yun-live.jxtvcn.com.cn/jxtv-jxtv/tv_jxtv4.m3u8
江西公共农业,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西少儿,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西新闻,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西移动,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
风尚购物,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_fsgw.m3u8
江西陶瓷,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8
江西都市,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225584/1/index.m3u8?fmt=ts2hls
江西经济生活,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/1/index.m3u8?fmt=ts2hls
江西影视旅游,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226291/1/index.m3u8?fmt=ts2hls
江西公共农业,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225578/1/index.m3u8?fmt=ts2hls
江西少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/1/index.m3u8?fmt=ts2hls
江西新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/1/index.m3u8?fmt=ts2hls
江西移动电视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226285/1/index.m3u8?fmt=ts2hls
江西教育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226197/1/index.m3u8?fmt=ts2hls
陶瓷频道,http://39.135.140.104:6610/PLTV/88888888/224/3221226304/1/index.m3u8?fmt=ts2hls
赣州新闻,http://wb.jxgztv.com/live/gztv1.flv
赣州公共,http://wb.jxgztv.com/live/gztv2.flv
赣州教育,http://wb.jxgztv.com/live/gztv3.flv
九江新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang1.m3u8
九江公共,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang2.m3u8
九江教育,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jiujiang3.m3u8
都昌新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8
庐山市电视台,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
彭泽电视台,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_pengze.m3u8
武宁新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wuning.m3u8
修水新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xiushui01.m3u8
永修TV-1,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8
上饶新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao1.m3u8
上饶经济旅游,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao2.m3u8
广丰综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_guangfeng.m3u8
余干综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8
铅山电视台,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yanshan.m3u8
萍乡新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_xwzh.m3u8
萍乡公共,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_px_ggpd.m3u8
宁都综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_ningdu.m3u8
广昌综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_guangchuangTV.m3u8
铜鼓综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_tonggu.m3u8
万载综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wanzai.m3u8
分宜TV,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_fenyi_tv.m3u8
井冈山1套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8
河南,#genre#
河南卫视,https://127.0.0.1:8080/hntv/hnws.m3u8?t=1743153591&key=9d81cd1dde42b5388e85af1666544933
河南都市,https://127.0.0.1:8080/hntv/hnds.m3u8?t=1743153591&key=13f37f9ad83a4f470ed13e4502f28764
河南民生,https://127.0.0.1:8080/hntv/hnms.m3u8?t=1743153591&key=f539bf785f5e2a5f685e4983d67a2444
河南法治,https://127.0.0.1:8080/hntv/hmfz.m3u8?t=1743153591&key=714a5558f3a3b8c70e29296395f9a595
河南电视剧,https://127.0.0.1:8080/hntv/hndsj.m3u8?t=1743153591&key=d74dc11a80614d40034b4c40c1d8259b
河南新闻,https://127.0.0.1:8080/hntv/hnxw.m3u8?t=1743153591&key=5059540d3aeb63d49df17768063e9d44
欢腾购物,https://127.0.0.1:8080/hntv/htgw.m3u8?t=1743153591&key=ca2f1adbc0f66de26b26aef5334801f2
河南公共,https://127.0.0.1:8080/hntv/hngg.m3u8?t=1743153591&key=c9b8c87f1e7512f9b1722caecd544beb
河南乡村,https://127.0.0.1:8080/hntv/hnxc.m3u8?t=1743153591&key=7592e2dd4e6a983552970b0cbc5fee6a
河南国际,https://127.0.0.1:8080/hntv/hngj.m3u8?t=1743153591&key=3223f17f65339dceabb9c137a74b9c94
河南梨园,https://127.0.0.1:8080/hntv/hnly.m3u8?t=1743153591&key=8ba8bbf03794c5df5d5a35c43ce461be
文物宝库,https://127.0.0.1:8080/hntv/wwbk.m3u8?t=1743153591&key=7c6b4dae8ad4feb41afe5f9387748acb
武术世界,https://127.0.0.1:8080/hntv/wspd.m3u8?t=1743153591&key=96387b9732939ab4e14592cdc932dcf0
睛彩中原,https://127.0.0.1:8080/hntv/jczy.m3u8?t=1743153591&key=6cd5df37c7fc9cf00a8a47eea7f31f65
移动戏曲,https://127.0.0.1:8080/hntv/ydxj.m3u8?t=1743153591&key=61c5b111dc12b9119e307cd906e92b88
象视界,https://127.0.0.1:8080/hntv/xsj.m3u8?t=1743153591&key=ffb7869ee97495c521aa6d87fe9b8473
国学频道,https://127.0.0.1:8080/hntv/gxpd.m3u8?t=1743153591&key=e186e02f4bd50d7729f98b3009da1654
郑州新闻综合,http://live3-new.zztv.tv/xwzh/playlist.m3u8
郑州商都,http://live3-new.zztv.tv/sdpd/playlist.m3u8
郑州文体旅游,http://live3-new.zztv.tv/wtly/playlist.m3u8
郑州影视戏曲,http://live3-new.zztv.tv/xqpd/playlist.m3u8
郑州妇女儿童,http://live3-new.zztv.tv/fnet/playlist.m3u8
郑州都市生活,http://live3-new.zztv.tv/dssh/playlist.m3u8
河北,#genre#
河北卫视,https://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=1963555056&k=a2a2ee6412906c8b2d9a6fd19116c6d9
河北经济,https://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=1963555098&k=188078e4cff948b7252bb3e5f88306b2
河北农民,https://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=1963555153&k=322fe32502d1e3695b0bdef5e698635e
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=4380da13735a230c080ce8ff404033af
河北影视,https://tv.pull.hebtv.com/zhibo/yingshijupindao.m3u8?t=1963555862&k=c1c7d65caa03f1cbd6c9585b5d840534
河北少儿,https://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=1963555882&k=3b5e2390e33ef21bf9697e4d1811e261
河北公共,https://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=1963555917&k=fc9fcfabd123ab877e24ee9a0ef0c862
河北卫视,https://127.0.0.1:8080/hebtv/hbws.m3u8?t=1743153591&key=8c7c3f40ffa0d55832d3ffb9ef5d74db
河北经济,https://127.0.0.1:8080/hebtv/hbjj.m3u8?t=1743153591&key=aaef1938da8839c8033e402c2f640a93
河北农民,https://127.0.0.1:8080/hebtv/hbnm.m3u8?t=1743153591&key=bc0e0bb7474319f992e322ad56687987
河北都市,https://127.0.0.1:8080/hebtv/hbds.m3u8?t=1743153591&key=b5368c1980ba260494f7fedbf7c4bfd4
河北影视,https://127.0.0.1:8080/hebtv/hbys.m3u8?t=1743153591&key=90b148b9311b893e9b18da85f644020e
少儿科教,https://127.0.0.1:8080/hebtv/hbsekj.m3u8?t=1743153591&key=585207edfda29ac5cccc47976549a7a7
河北公共,https://127.0.0.1:8080/hebtv/hbgg.m3u8?t=1743153591&key=740c6130e6dc7fe9568571202cc83f73
三佳购物,https://127.0.0.1:8080/hebtv/hbsjgw.m3u8?t=1743153591&key=abbe3a2760554ed47cc4be74eebf443f
云南,#genre#
云南卫视,https://127.0.0.1:8080/yntv/ynws.m3u8?t=1743153591&key=f6c281c1b6b5a45942f2d12ef2f1f94e
云南都市,https://127.0.0.1:8080/yntv/ynds.m3u8?t=1743153591&key=6b06a62380050824f83f3f3ad646c129
云南娱乐,https://127.0.0.1:8080/yntv/ynyl.m3u8?t=1743153591&key=70c05f6b13ffe7379fbd5c808e5bf58a
康旅频道,https://127.0.0.1:8080/yntv/ynkl.m3u8?t=1743153591&key=73974ce99da37c1902f4a5a630f49868
澜湄国际,https://127.0.0.1:8080/yntv/yngj.m3u8?t=1743153591&key=fb2992e84eee49c617692d4276367456
云南少儿,https://127.0.0.1:8080/yntv/ynse.m3u8?t=1743153591&key=e81ce0220afea12a7271a2890ef915d7
贵州,#genre#
贵州卫视,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH01_lo.m3u8
贵州公共,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH02_lo.m3u8
贵州影视,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH03_lo.m3u8
贵州生活,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH04_lo.m3u8
贵州法制,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH05_lo.m3u8
贵州科教,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH06_lo.m3u8
贵州经济,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH09_lo.m3u8
贵州移动电视,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CH13_lo.m3u8
贵州家有购物,http://58.144.154.93/9bwaz8y2.gzstv.com/live/CHJY_lo.m3u8
贵州卫视,https://127.0.0.1:8080/gzstv/gzws.m3u8?t=1743153591&key=c6c8d94f2bf917154c71229cd656f875
贵州公共,https://127.0.0.1:8080/gzstv/gzgg.m3u8?t=1743153591&key=f6bc39608bc53c855fe9cdd72f8a3a50
贵州影视,https://127.0.0.1:8080/gzstv/gzwy.m3u8?t=1743153591&key=da43c74d4e15164fbfeaeebd7157e204
贵州生活,https://127.0.0.1:8080/gzstv/gzsh.m3u8?t=1743153591&key=32ccda88f7cd1fae768a1bbff62bcddd
贵州法制,https://127.0.0.1:8080/gzstv/gzfz.m3u8?t=1743153591&key=857a03c25a3452e1e9495a482a56c89c
贵州科教,https://127.0.0.1:8080/gzstv/gzkj.m3u8?t=1743153591&key=cdda7d4dcb7c1f2363c5c2c371bd2be4
贵州经济,https://127.0.0.1:8080/gzstv/gzjj.m3u8?t=1743153591&key=5ee52928f9d0dcd0cb0834f59a50b84d
贵州家有购物,https://127.0.0.1:8080/gzstv/gzjygw.m3u8?t=1743153591&key=1edd50319652443231bd9b1a7a54006e
贵州移动,https://127.0.0.1:8080/gzstv/gzyd.m3u8?t=1743153591&key=f5501c058d0acdd6e4f4e7acc3533a08
贵州综合广播,https://127.0.0.1:8080/gzstv/fm946.m3u8?t=1743153591&key=7297ad99ed4374e697940db168d00118
贵州经济广播,https://127.0.0.1:8080/gzstv/fm989.m3u8?t=1743153591&key=47e59bdcb04d04fea1a1411cd4823f10
贵州音乐广播,https://127.0.0.1:8080/gzstv/fm916.m3u8?t=1743153591&key=8659107fd990d8ad6cc128b1328c89bc
贵州交通广播,https://127.0.0.1:8080/gzstv/fm952.m3u8?t=1743153591&key=969446663068226cd510317d31d12df6
贵州旅游广播,https://127.0.0.1:8080/gzstv/fm972.m3u8?t=1743153591&key=133d24592c7e89f0a919d0c52e633a1f
山西,#genre#
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西卫视,https://127.0.0.1:8080/sxrtv/sxws.m3u8?t=1743153591&key=2a83ff94cb3206287bd74bb680662b1a
山西经济,https://127.0.0.1:8080/sxrtv/sxjj.m3u8?t=1743153591&key=07b67b01fa4209efb93e12ddbde4586c
山西社会与法治,https://127.0.0.1:8080/sxrtv/sxshfz.m3u8?t=1743153591&key=440548d7de130722c7c46f7089d34d5d
山西文体生活,https://127.0.0.1:8080/sxrtv/sxwtsh.m3u8?t=1743153591&key=729967aa2f419a8bb7bc2bdf9b89d1c7
山西影视,https://127.0.0.1:8080/sxrtv/sxys.m3u8?t=1743153591&key=68043c82eb49177ed73a4442cc86d47b
山西黄河,https://127.0.0.1:8080/sxrtv/sxhh.m3u8?t=1743153591&key=17124dada074fba3a38afba4f6d77cd4
海南,#genre#
海南公共,http://[2409:8087:5e00:24::1e]:6060/000000001000/460000100000000057/1.m3u8
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/1.m3u8
海南文旅,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000113/1.m3u8
海南新闻,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000111/1.m3u8
海南自贸,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000116/1.m3u8
青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
广西,#genre#
南宁新闻,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影院,https://hls.nntv.cn/nnlive/YSYL_24.m3u8
陕西,#genre#
陕西卫视,http://gxlive.snrtv.com/sxws-SD.m3u8
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西生活,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西影视,http://gxlive.snrtv.com/sx4-SD.m3u8
陕西公共,http://gxlive.snrtv.com/sx5-SD.m3u8
陕西乐家购物,http://gxlive.snrtv.com/sx6-SD.m3u8
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
陕西移动,http://stream.snrtv.com/sxbc-yd-uBDW46.m3u8
甘肃,#genre#
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8
甘肃文化影视 ,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8
甘肃公共应急,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃移动,https://hls.gstv.com.cn/49048r/y72q36.m3u8
宁夏,#genre#
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.flv
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.flv
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.flv
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.flv
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.flv
石嘴山综合,http://live.kanwz.net/ggpd/playlist.m3u8
石嘴山公共,http://live.kanwz.net/zhpd/playlist.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吉林,#genre#
吉林卫视,https://127.0.0.1:8080/jlntv/jlws.m3u8?t=1743153591&key=5ca8e923c48f165ecc68123975e12f01
吉林都市,https://127.0.0.1:8080/jlntv/jlds.m3u8?t=1743153591&key=e1f29a27fa3a6b389b7ff7a625a55c02
吉林生活,https://127.0.0.1:8080/jlntv/jlsh.m3u8?t=1743153591&key=f873a3f494fb047c4fa68545600e90e4
吉林影视,https://127.0.0.1:8080/jlntv/jlys.m3u8?t=1743153591&key=4f28c2b441108aacea23881dae639c97
吉林乡村,https://127.0.0.1:8080/jlntv/jlxc.m3u8?t=1743153591&key=9c88cc9c9b1162f333374766b7ef8852
吉林公共新闻,https://127.0.0.1:8080/jlntv/jlggxw.m3u8?t=1743153591&key=84aa081b3fc4ff4367b1224105a63bde
吉林综艺文化,https://127.0.0.1:8080/jlntv/jlzywh.m3u8?t=1743153591&key=3ae416e29809f190ec66b10cbaeb45d2
东北戏曲,https://127.0.0.1:8080/jlntv/dbxq.m3u8?t=1743153591&key=1d4b26c1cb765a20174181590db61ee7
长春综合,http://p2bj.vzan.com/slowlive/763922717250086092/live.m3u8
长春文旅体育,http://p2bj.vzan.com/slowlive/077592635708642635/live.m3u8
长春市民生活,http://p2bj.vzan.com/slowlive/317775187203351257/live.m3u8
长春经济,http://p2bj.vzan.com/slowlive/349780930188572439/live.m3u8
长春汽车,http://p2bj.vzan.com/slowlive/978419341085239014/live.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
九台区电视台,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8
长白山综合,http://stream8.jlntv.cn/cbstv/playlist.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
图们TV1,http://stream6.jlntv.cn/tm/playlist.m3u8
汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8
延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8
镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
黑龙江,#genre#
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226301/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226304/index.m3u8
